Gm#,Home_Game,Opp,Streak,Tm,W-L,W/L,Team_Win_Percentage
154,0,TBR,-2,BOS,80-74,L,0.5194805194805194
155,0,TBR,1,BOS,81-74,W,0.5225806451612903
156,0,TBR,-1,BOS,81-75,L,0.5192307692307693
157,0,TEX,1,BOS,82-75,W,0.5222929936305732
158,0,TEX,2,BOS,83-75,W,0.5253164556962026
159,0,TEX,-1,BOS,83-76,L,0.5220125786163522
160,1,BAL,-2,BOS,83-77,L,0.51875
161,1,BAL,-3,BOS,83-78,L,0.515527950310559
162,1,BAL,1,BOS,84-78,W,0.5185185185185185
1,1,PIT,1,CIN,1-0,W,1.0
2,1,PIT,-1,CIN,1-1,L,0.5
3,1,MIL,-2,CIN,1-2,L,0.3333333333333333
4,1,MIL,-3,CIN,1-3,L,0.25
5,1,MIL,-4,CIN,1-4,L,0.2
6,0,PIT,-5,CIN,1-5,L,0.16666666666666666
7,0,PIT,-6,CIN,1-6,L,0.14285714285714285
8,0,PIT,-7,CIN,1-7,L,0.125
9,0,PIT,-8,CIN,1-8,L,0.1111111111111111
10,1,MIA,1,CIN,2-8,W,0.2
11,1,MIA,2,CIN,3-8,W,0.2727272727272727
12,1,MIA,3,CIN,4-8,W,0.3333333333333333
13,1,STL,4,CIN,5-8,W,0.38461538461538464
14,1,STL,-1,CIN,5-9,L,0.35714285714285715
15,0,LAD,-2,CIN,5-10,L,0.3333333333333333
16,0,LAD,-3,CIN,5-11,L,0.3125
17,0,LAD,-4,CIN,5-12,L,0.29411764705882354
18,0,SDP,1,CIN,6-12,W,0.3333333333333333
19,0,SDP,2,CIN,7-12,W,0.3684210526315789
20,0,SDP,3,CIN,8-12,W,0.4
21,0,SDP,-1,CIN,8-13,L,0.38095238095238093
22,1,ATL,1,CIN,9-13,W,0.4090909090909091
23,1,ATL,-1,CIN,9-14,L,0.391304347826087
24,1,ATL,1,CIN,10-14,W,0.4166666666666667
25,0,STL,2,CIN,11-14,W,0.44
26,0,STL,-1,CIN,11-15,L,0.4230769230769231
27,0,STL,-2,CIN,11-16,L,0.4074074074074074
28,0,NYM,1,CIN,12-16,W,0.42857142857142855
29,0,NYM,-1,CIN,12-17,L,0.41379310344827586
30,0,NYM,1,CIN,13-17,W,0.43333333333333335
31,0,NYM,-1,CIN,13-18,L,0.41935483870967744
32,1,SFG,-2,CIN,13-19,L,0.40625
33,1,SFG,1,CIN,14-19,W,0.42424242424242425
34,1,SFG,-1,CIN,14-20,L,0.4117647058823529
35,1,SFG,1,CIN,15-20,W,0.42857142857142855
36,0,OAK,-1,CIN,15-21,L,0.4166666666666667
37,0,OAK,-2,CIN,15-22,L,0.40540540540540543
38,0,OAK,1,CIN,16-22,W,0.42105263157894735
39,0,SFG,2,CIN,17-22,W,0.4358974358974359
40,0,SFG,3,CIN,18-22,W,0.45
41,0,SFG,-1,CIN,18-23,L,0.43902439024390244
42,1,CHC,-2,CIN,18-24,L,0.42857142857142855
43,1,CHC,1,CIN,19-24,W,0.4418604651162791
44,1,CHC,2,CIN,20-24,W,0.45454545454545453
45,1,LAD,-1,CIN,20-25,L,0.4444444444444444
46,1,LAD,1,CIN,21-25,W,0.45652173913043476
47,1,LAD,-1,CIN,21-26,L,0.44680851063829785
48,0,MIL,1,CIN,22-26,W,0.4583333333333333
49,0,MIL,-1,CIN,22-27,L,0.4489795918367347
50,0,CHC,1,CIN,23-27,W,0.46
51,0,CHC,-1,CIN,23-28,L,0.45098039215686275
52,0,CHC,1,CIN,24-28,W,0.46153846153846156
53,1,PIT,-1,CIN,24-29,L,0.4528301886792453
54,1,PIT,1,CIN,25-29,W,0.46296296296296297
55,1,PIT,2,CIN,26-29,W,0.4727272727272727
56,1,PIT,-1,CIN,26-30,L,0.4642857142857143
57,1,WSN,1,CIN,27-30,W,0.47368421052631576
58,1,WSN,-1,CIN,27-31,L,0.46551724137931033
59,1,WSN,-2,CIN,27-32,L,0.4576271186440678
60,0,STL,1,CIN,28-32,W,0.4666666666666667
61,0,STL,-1,CIN,28-33,L,0.45901639344262296
62,0,PHI,-2,CIN,28-34,L,0.45161290322580644
63,0,PHI,-3,CIN,28-35,L,0.4444444444444444
64,0,PHI,1,CIN,29-35,W,0.453125
65,0,CLE,-1,CIN,29-36,L,0.4461538461538462
66,0,CLE,1,CIN,30-36,W,0.45454545454545453
67,1,TEX,-1,CIN,30-37,L,0.44776119402985076
68,1,TEX,-2,CIN,30-38,L,0.4411764705882353
69,1,TEX,1,CIN,31-38,W,0.4492753623188406
70,1,HOU,2,CIN,32-38,W,0.45714285714285713
71,1,HOU,3,CIN,33-38,W,0.4647887323943662
72,1,HOU,4,CIN,34-38,W,0.4722222222222222
73,0,MIL,5,CIN,35-38,W,0.4794520547945205
74,0,MIL,6,CIN,36-38,W,0.4864864864864865
75,0,MIL,-1,CIN,36-39,L,0.48
76,0,MIL,-2,CIN,36-40,L,0.47368421052631576
77,0,LAA,-3,CIN,36-41,L,0.4675324675324675
78,0,LAA,-4,CIN,36-42,L,0.46153846153846156
79,1,CHC,1,CIN,37-42,W,0.46835443037974683
80,1,CHC,-1,CIN,37-43,L,0.4625
81,1,CHC,1,CIN,38-43,W,0.4691358024691358
82,1,MIL,-1,CIN,38-44,L,0.4634146341463415
83,1,MIL,1,CIN,39-44,W,0.46987951807228917
84,1,MIL,2,CIN,40-44,W,0.47619047619047616
85,1,MIL,3,CIN,41-44,W,0.4823529411764706
86,1,CLE,-1,CIN,41-45,L,0.47674418604651164
87,1,CLE,-2,CIN,41-46,L,0.47126436781609193
88,0,COL,-3,CIN,41-47,L,0.4659090909090909
89,0,COL,1,CIN,42-47,W,0.47191011235955055
90,0,COL,-1,CIN,42-48,L,0.4666666666666667
91,0,CHC,1,CIN,43-48,W,0.4725274725274725
92,0,CHC,-1,CIN,43-49,L,0.4673913043478261
93,0,CHC,-2,CIN,43-50,L,0.46236559139784944
94,1,STL,-3,CIN,43-51,L,0.4574468085106383
95,1,STL,-4,CIN,43-52,L,0.45263157894736844
96,1,STL,1,CIN,44-52,W,0.4583333333333333
97,1,STL,-1,CIN,44-53,L,0.4536082474226804
98,0,MIL,1,CIN,45-53,W,0.45918367346938777
99,0,MIL,2,CIN,46-53,W,0.46464646464646464
100,0,MIL,-1,CIN,46-54,L,0.46
101,1,COL,-2,CIN,46-55,L,0.45544554455445546
102,1,COL,1,CIN,47-55,W,0.46078431372549017
103,1,COL,2,CIN,48-55,W,0.46601941747572817
104,1,PIT,3,CIN,49-55,W,0.47115384615384615
105,1,PIT,-1,CIN,49-56,L,0.4666666666666667
106,1,PIT,1,CIN,50-56,W,0.4716981132075472
107,0,ATL,-1,CIN,50-57,L,0.4672897196261682
108,0,ATL,1,CIN,51-57,W,0.4722222222222222
109,0,ATL,-1,CIN,51-58,L,0.46788990825688076
110,0,ATL,1,CIN,52-58,W,0.4727272727272727
111,1,LAA,2,CIN,53-58,W,0.4774774774774775
112,1,LAA,3,CIN,54-58,W,0.48214285714285715
113,1,CHC,-1,CIN,54-59,L,0.4778761061946903
114,1,CHC,1,CIN,55-59,W,0.4824561403508772
115,1,CHC,2,CIN,56-59,W,0.48695652173913045
116,1,CHC,-1,CIN,56-60,L,0.4827586206896552
117,0,WSN,-2,CIN,56-61,L,0.47863247863247865
118,0,WSN,-3,CIN,56-62,L,0.4745762711864407
119,0,WSN,-4,CIN,56-63,L,0.47058823529411764
120,1,STL,1,CIN,57-63,W,0.475
121,1,STL,-1,CIN,57-64,L,0.47107438016528924
122,1,STL,1,CIN,58-64,W,0.47540983606557374
123,1,STL,-1,CIN,58-65,L,0.4715447154471545
124,1,SDP,-2,CIN,58-66,L,0.46774193548387094
125,1,SDP,1,CIN,59-66,W,0.472
126,1,SDP,2,CIN,60-66,W,0.47619047619047616
127,0,PIT,-1,CIN,60-67,L,0.47244094488188976
128,0,PIT,-2,CIN,60-68,L,0.46875
129,0,PIT,-3,CIN,60-69,L,0.46511627906976744
130,0,MIA,1,CIN,61-69,W,0.46923076923076923
131,0,MIA,2,CIN,62-69,W,0.4732824427480916
132,0,MIA,3,CIN,63-69,W,0.4772727272727273
133,0,MIA,-1,CIN,63-70,L,0.47368421052631576
134,0,STL,-2,CIN,63-71,L,0.4701492537313433
135,0,STL,-3,CIN,63-72,L,0.4666666666666667
136,0,STL,-4,CIN,63-73,L,0.4632352941176471
137,0,STL,1,CIN,64-73,W,0.46715328467153283
138,1,PHI,-1,CIN,64-74,L,0.463768115942029
139,1,PHI,-2,CIN,64-75,L,0.460431654676259
140,1,PHI,1,CIN,65-75,W,0.4642857142857143
141,1,PHI,2,CIN,66-75,W,0.46808510638297873
142,1,ARI,-1,CIN,66-76,L,0.4647887323943662
143,1,ARI,-2,CIN,66-77,L,0.46153846153846156
144,1,ARI,1,CIN,67-77,W,0.4652777777777778
145,0,SEA,-1,CIN,67-78,L,0.46206896551724136
146,0,SEA,-2,CIN,67-79,L,0.4589041095890411
147,0,SEA,1,CIN,68-79,W,0.46258503401360546
148,0,ARI,2,CIN,69-79,W,0.46621621621621623
149,0,ARI,-1,CIN,69-80,L,0.46308724832214765
150,0,ARI,1,CIN,70-80,W,0.4666666666666667
151,0,CHC,-1,CIN,70-81,L,0.46357615894039733
152,0,CHC,1,CIN,71-81,W,0.46710526315789475
153,0,CHC,2,CIN,72-81,W,0.47058823529411764
154,1,NYM,-1,CIN,72-82,L,0.4675324675324675
155,1,NYM,1,CIN,73-82,W,0.47096774193548385
156,1,NYM,-1,CIN,73-83,L,0.46794871794871795
157,1,MIL,-2,CIN,73-84,L,0.46496815286624205
158,1,MIL,-3,CIN,73-85,L,0.4620253164556962
159,1,MIL,-4,CIN,73-86,L,0.4591194968553459
160,0,PIT,-5,CIN,73-87,L,0.45625
161,0,PIT,1,CIN,74-87,W,0.45962732919254656
162,0,PIT,2,CIN,75-87,W,0.46296296296296297
1,0,MIA,1,COL,1-0,W,1.0
2,0,MIA,2,COL,2-0,W,1.0
3,0,MIA,-1,COL,2-1,L,0.6666666666666666
4,0,MIA,-2,COL,2-2,L,0.5
5,0,TBR,-3,COL,2-3,L,0.4
6,0,TBR,-4,COL,2-4,L,0.3333333333333333
7,0,TBR,1,COL,3-4,W,0.42857142857142855
8,1,LAD,-1,COL,3-5,L,0.375
9,1,LAD,-2,COL,3-6,L,0.3333333333333333
10,1,LAD,-3,COL,3-7,L,0.3
11,1,ATL,-4,COL,3-8,L,0.2727272727272727
12,1,ATL,-5,COL,3-9,L,0.25
13,0,SFG,-6,COL,3-10,L,0.23076923076923078
14,0,SFG,-7,COL,3-11,L,0.21428571428571427
15,0,SFG,-8,COL,3-12,L,0.2
16,0,SFG,1,COL,4-12,W,0.25
17,0,SDP,2,COL,5-12,W,0.29411764705882354
18,0,SDP,3,COL,6-12,W,0.3333333333333333
19,1,PHI,4,COL,7-12,W,0.3684210526315789
20,1,PHI,5,COL,8-12,W,0.4
21,1,PHI,-1,COL,8-13,L,0.38095238095238093
22,1,PHI,1,COL,9-13,W,0.4090909090909091
23,1,WSN,2,COL,10-13,W,0.43478260869565216
24,1,WSN,-1,COL,10-14,L,0.4166666666666667
25,1,WSN,1,COL,11-14,W,0.44
26,0,ATL,2,COL,12-14,W,0.46153846153846156
27,0,ATL,3,COL,13-14,W,0.48148148148148145
28,0,ATL,-1,COL,13-15,L,0.4642857142857143
29,0,MIL,-2,COL,13-16,L,0.4482758620689655
30,0,MIL,-3,COL,13-17,L,0.43333333333333335
31,0,MIL,1,COL,14-17,W,0.45161290322580644
32,0,MIL,2,COL,15-17,W,0.46875
33,1,ARI,-1,COL,15-18,L,0.45454545454545453
34,1,ARI,-2,COL,15-19,L,0.4411764705882353
35,1,ARI,1,COL,16-19,W,0.45714285714285713
36,1,SFG,-1,COL,16-20,L,0.4444444444444444
37,1,SFG,1,COL,17-20,W,0.4594594594594595
38,1,SDP,2,COL,18-20,W,0.47368421052631576
39,1,SDP,-1,COL,18-21,L,0.46153846153846156
40,1,SDP,1,COL,19-21,W,0.475
41,0,BOS,2,COL,20-21,W,0.4878048780487805
42,0,BOS,-1,COL,20-22,L,0.47619047619047616
43,0,PHI,-2,COL,20-23,L,0.46511627906976744
44,0,PHI,-3,COL,20-24,L,0.45454545454545453
45,0,PHI,-4,COL,20-25,L,0.4444444444444444
46,0,PIT,1,COL,21-25,W,0.45652173913043476
47,0,PIT,2,COL,22-25,W,0.46808510638297873
48,0,PIT,-1,COL,22-26,L,0.4583333333333333
49,1,BAL,1,COL,23-26,W,0.46938775510204084
50,1,BAL,-1,COL,23-27,L,0.46
51,1,BAL,1,COL,24-27,W,0.47058823529411764
52,1,ARI,2,COL,25-27,W,0.4807692307692308
53,1,ARI,3,COL,26-27,W,0.49056603773584906
54,1,ARI,4,COL,27-27,W,0.5
55,1,ARI,5,COL,28-27,W,0.509090909090909
56,1,TOR,6,COL,29-27,W,0.5178571428571429
57,1,TOR,7,COL,30-27,W,0.5263157894736842
58,1,TOR,8,COL,31-27,W,0.5344827586206896
59,0,CHC,-1,COL,31-28,L,0.5254237288135594
60,0,CHC,-2,COL,31-29,L,0.5166666666666667
61,0,CHC,1,COL,32-29,W,0.5245901639344263
62,0,NYM,2,COL,33-29,W,0.532258064516129
63,0,NYM,-1,COL,33-30,L,0.5238095238095238
64,0,NYM,-2,COL,33-31,L,0.515625
65,1,CHC,1,COL,34-31,W,0.5230769230769231
66,1,CHC,2,COL,35-31,W,0.5303030303030303
67,1,CHC,-1,COL,35-32,L,0.5223880597014925
68,1,SDP,1,COL,36-32,W,0.5294117647058824
69,1,SDP,-1,COL,36-33,L,0.5217391304347826
70,1,SDP,1,COL,37-33,W,0.5285714285714286
71,1,SDP,-1,COL,37-34,L,0.5211267605633803
72,0,ARI,1,COL,38-34,W,0.5277777777777778
73,0,ARI,2,COL,39-34,W,0.5342465753424658
74,0,ARI,3,COL,40-34,W,0.5405405405405406
75,0,LAD,-1,COL,40-35,L,0.5333333333333333
76,0,LAD,-2,COL,40-36,L,0.5263157894736842
77,0,LAD,-3,COL,40-37,L,0.5194805194805194
78,0,SFG,1,COL,41-37,W,0.5256410256410257
79,0,SFG,-1,COL,41-38,L,0.5189873417721519
80,0,SFG,1,COL,42-38,W,0.525
81,1,LAD,-1,COL,42-39,L,0.5185185185185185
82,1,LAD,1,COL,43-39,W,0.524390243902439
83,1,LAD,2,COL,44-39,W,0.5301204819277109
84,1,LAD,-1,COL,44-40,L,0.5238095238095238
85,1,HOU,-2,COL,44-41,L,0.5176470588235295
86,1,HOU,-3,COL,44-42,L,0.5116279069767442
87,0,ARI,-4,COL,44-43,L,0.5057471264367817
88,0,ARI,-5,COL,44-44,L,0.5
89,0,ARI,-6,COL,44-45,L,0.4943820224719101
90,1,CIN,1,COL,45-45,W,0.5
91,1,CIN,-1,COL,45-46,L,0.4945054945054945
92,1,CIN,1,COL,46-46,W,0.5
93,1,SFG,-1,COL,46-47,L,0.4946236559139785
94,1,SFG,-2,COL,46-48,L,0.48936170212765956
95,1,SFG,-3,COL,46-49,L,0.4842105263157895
96,1,SFG,-4,COL,46-50,L,0.4791666666666667
97,0,NYY,-5,COL,46-51,L,0.4742268041237113
98,0,NYY,-6,COL,46-52,L,0.46938775510204084
99,0,NYY,1,COL,47-52,W,0.47474747474747475
100,0,WSN,-1,COL,47-53,L,0.47
101,0,WSN,-2,COL,47-54,L,0.46534653465346537
102,0,WSN,-3,COL,47-55,L,0.46078431372549017
103,0,WSN,1,COL,48-55,W,0.46601941747572817
104,0,CIN,2,COL,49-55,W,0.47115384615384615
105,0,CIN,-1,COL,49-56,L,0.4666666666666667
106,0,CIN,-2,COL,49-57,L,0.46226415094339623
107,1,LAD,1,COL,50-57,W,0.4672897196261682
108,1,LAD,-1,COL,50-58,L,0.46296296296296297
109,1,LAD,-2,COL,50-59,L,0.45871559633027525
110,1,SFG,1,COL,51-59,W,0.4636363636363636
111,1,SFG,-1,COL,51-60,L,0.4594594594594595
112,1,SFG,1,COL,52-60,W,0.4642857142857143
113,0,HOU,-1,COL,52-61,L,0.46017699115044247
114,0,HOU,-2,COL,52-62,L,0.45614035087719296
115,0,SDP,-3,COL,52-63,L,0.45217391304347826
116,0,SDP,-4,COL,52-64,L,0.4482758620689655
117,0,SDP,-5,COL,52-65,L,0.4444444444444444
118,0,SDP,1,COL,53-65,W,0.4491525423728814
119,1,ARI,-1,COL,53-66,L,0.44537815126050423
120,1,ARI,-2,COL,53-67,L,0.44166666666666665
121,1,ARI,1,COL,54-67,W,0.4462809917355372
122,1,MIA,2,COL,55-67,W,0.45081967213114754
123,1,MIA,3,COL,56-67,W,0.45528455284552843
124,1,MIA,4,COL,57-67,W,0.4596774193548387
125,0,ARI,-1,COL,57-68,L,0.456
126,0,ARI,-2,COL,57-69,L,0.4523809523809524
127,0,ARI,1,COL,58-69,W,0.4566929133858268
128,0,STL,-1,COL,58-70,L,0.453125
129,0,STL,-2,COL,58-71,L,0.4496124031007752
130,0,STL,-3,COL,58-72,L,0.4461538461538462
131,0,STL,-4,COL,58-73,L,0.44274809160305345
132,1,ATL,1,COL,59-73,W,0.44696969696969696
133,1,BOS,-1,COL,59-74,L,0.44360902255639095
134,1,BOS,-2,COL,59-75,L,0.44029850746268656
135,1,PIT,-3,COL,59-76,L,0.43703703703703706
136,1,PIT,-4,COL,59-77,L,0.4338235294117647
137,1,PIT,-5,COL,59-78,L,0.4306569343065693
138,1,PIT,-6,COL,59-79,L,0.427536231884058
139,0,LAD,-7,COL,59-80,L,0.4244604316546763
140,0,LAD,-8,COL,59-81,L,0.42142857142857143
141,0,LAD,-9,COL,59-82,L,0.41843971631205673
142,0,SDP,1,COL,60-82,W,0.4225352112676056
143,0,SDP,-1,COL,60-83,L,0.4195804195804196
144,0,SDP,-2,COL,60-84,L,0.4166666666666667
145,1,STL,1,COL,61-84,W,0.4206896551724138
146,1,STL,2,COL,62-84,W,0.4246575342465753
147,1,STL,-1,COL,62-85,L,0.4217687074829932
148,1,SDP,1,COL,63-85,W,0.42567567567567566
149,1,SDP,2,COL,64-85,W,0.42953020134228187
150,1,SDP,3,COL,65-85,W,0.43333333333333335
151,1,NYM,4,COL,66-85,W,0.4370860927152318
152,1,NYM,-1,COL,66-86,L,0.4342105263157895
153,1,NYM,-2,COL,66-87,L,0.43137254901960786
154,0,LAD,-3,COL,66-88,L,0.42857142857142855
155,0,LAD,1,COL,67-88,W,0.432258064516129
156,0,LAD,-1,COL,67-89,L,0.42948717948717946
157,0,SFG,1,COL,68-89,W,0.43312101910828027
158,0,SFG,-1,COL,68-90,L,0.43037974683544306
159,0,SFG,-2,COL,68-91,L,0.4276729559748428
160,1,MIL,1,COL,69-91,W,0.43125
161,1,MIL,2,COL,70-91,W,0.43478260869565216
162,1,MIL,3,COL,71-91,W,0.4382716049382716
1,1,CHW,1,KCR,1-0,W,1.0
2,1,CHW,2,KCR,2-0,W,1.0
3,1,CHW,-1,KCR,2-1,L,0.6666666666666666
4,1,MIN,-2,KCR,2-2,L,0.5
5,1,MIN,-3,KCR,2-3,L,0.4
6,0,DET,-4,KCR,2-4,L,0.3333333333333333
7,0,DET,-5,KCR,2-5,L,0.2857142857142857
8,0,DET,-6,KCR,2-6,L,0.25
9,1,SEA,-7,KCR,2-7,L,0.2222222222222222
10,1,SEA,-8,KCR,2-8,L,0.2
11,1,SEA,-9,KCR,2-9,L,0.18181818181818182
12,1,SEA,-10,KCR,2-10,L,0.16666666666666666
13,1,CLE,1,KCR,3-10,W,0.23076923076923078
14,1,CLE,2,KCR,4-10,W,0.2857142857142857
15,1,CLE,3,KCR,5-10,W,0.3333333333333333
16,0,CHW,-1,KCR,5-11,L,0.3125
17,0,CHW,-2,KCR,5-12,L,0.29411764705882354
18,0,CHW,1,KCR,6-12,W,0.3333333333333333
19,0,NYY,2,KCR,7-12,W,0.3684210526315789
20,0,NYY,-1,KCR,7-13,L,0.35
21,0,NYY,-2,KCR,7-14,L,0.3333333333333333
22,0,NYY,-3,KCR,7-15,L,0.3181818181818182
23,0,TBR,-4,KCR,7-16,L,0.30434782608695654
24,0,TBR,-5,KCR,7-17,L,0.2916666666666667
25,0,TBR,1,KCR,8-17,W,0.32
26,1,LAA,-1,KCR,8-18,L,0.3076923076923077
27,1,LAA,1,KCR,9-18,W,0.3333333333333333
28,1,LAA,-1,KCR,9-19,L,0.32142857142857145
29,1,TBR,-2,KCR,9-20,L,0.3103448275862069
30,1,TBR,1,KCR,10-20,W,0.3333333333333333
31,1,TBR,2,KCR,11-20,W,0.3548387096774194
32,1,TBR,-1,KCR,11-21,L,0.34375
33,0,DET,-2,KCR,11-22,L,0.3333333333333333
34,0,DET,1,KCR,12-22,W,0.35294117647058826
35,0,DET,-1,KCR,12-23,L,0.34285714285714286
36,0,HOU,-2,KCR,12-24,L,0.3333333333333333
37,0,HOU,1,KCR,13-24,W,0.35135135135135137
38,0,HOU,-1,KCR,13-25,L,0.34210526315789475
39,1,PHI,1,KCR,14-25,W,0.358974358974359
40,1,PHI,-1,KCR,14-26,L,0.35
41,1,PHI,-2,KCR,14-27,L,0.34146341463414637
42,1,TEX,1,KCR,15-27,W,0.35714285714285715
43,1,TEX,-1,KCR,15-28,L,0.3488372093023256
44,1,TEX,-2,KCR,15-29,L,0.3409090909090909
45,0,LAA,-3,KCR,15-30,L,0.3333333333333333
46,0,LAA,-4,KCR,15-31,L,0.32608695652173914
47,0,LAA,1,KCR,16-31,W,0.3404255319148936
48,0,STL,2,KCR,17-31,W,0.3541666666666667
49,0,STL,-1,KCR,17-32,L,0.3469387755102041
50,1,NYY,-2,KCR,17-33,L,0.34
51,1,NYY,-3,KCR,17-34,L,0.3333333333333333
52,1,NYY,1,KCR,18-34,W,0.34615384615384615
53,0,CHW,-1,KCR,18-35,L,0.33962264150943394
54,0,CHW,-2,KCR,18-36,L,0.3333333333333333
55,0,CHW,-3,KCR,18-37,L,0.32727272727272727
56,0,TEX,1,KCR,19-37,W,0.3392857142857143
57,0,TEX,-1,KCR,19-38,L,0.3333333333333333
58,0,TEX,-2,KCR,19-39,L,0.3275862068965517
59,0,TEX,-3,KCR,19-40,L,0.3220338983050847
60,1,BOS,-4,KCR,19-41,L,0.31666666666666665
61,1,BOS,-5,KCR,19-42,L,0.3114754098360656
62,1,BOS,-6,KCR,19-43,L,0.3064516129032258
63,1,CHW,1,KCR,20-43,W,0.31746031746031744
64,1,CHW,-1,KCR,20-44,L,0.3125
65,1,CHW,-2,KCR,20-45,L,0.3076923076923077
66,1,DET,1,KCR,21-45,W,0.3181818181818182
67,1,DET,-1,KCR,21-46,L,0.31343283582089554
68,1,DET,1,KCR,22-46,W,0.3235294117647059
69,0,MIN,-1,KCR,22-47,L,0.3188405797101449
70,0,MIN,-2,KCR,22-48,L,0.3142857142857143
71,0,MIN,1,KCR,23-48,W,0.323943661971831
72,0,SEA,2,KCR,24-48,W,0.3333333333333333
73,0,SEA,3,KCR,25-48,W,0.3424657534246575
74,0,SEA,-1,KCR,25-49,L,0.33783783783783783
75,1,MIN,1,KCR,26-49,W,0.3466666666666667
76,1,MIN,-1,KCR,26-50,L,0.34210526315789475
77,1,MIN,-2,KCR,26-51,L,0.33766233766233766
78,1,MIN,1,KCR,27-51,W,0.34615384615384615
79,0,CLE,-1,KCR,27-52,L,0.34177215189873417
80,0,CLE,1,KCR,28-52,W,0.35
81,0,CLE,-1,KCR,28-53,L,0.345679012345679
82,0,TOR,-2,KCR,28-54,L,0.34146341463414637
83,0,TOR,-3,KCR,28-55,L,0.3373493975903614
84,0,TOR,1,KCR,29-55,W,0.34523809523809523
85,0,TOR,-1,KCR,29-56,L,0.3411764705882353
86,1,CLE,-2,KCR,29-57,L,0.3372093023255814
87,1,CLE,-3,KCR,29-58,L,0.3333333333333333
88,1,CLE,-4,KCR,29-59,L,0.32954545454545453
89,0,WSN,1,KCR,30-59,W,0.33707865168539325
90,0,WSN,-1,KCR,30-60,L,0.3333333333333333
91,0,WSN,-2,KCR,30-61,L,0.32967032967032966
92,1,DET,1,KCR,31-61,W,0.33695652173913043
93,1,DET,2,KCR,32-61,W,0.34408602150537637
94,1,DET,-1,KCR,32-62,L,0.3404255319148936
95,1,CHW,1,KCR,33-62,W,0.3473684210526316
96,1,CHW,2,KCR,34-62,W,0.3541666666666667
97,1,CHW,3,KCR,35-62,W,0.36082474226804123
98,1,CHW,4,KCR,36-62,W,0.3673469387755102
99,0,CLE,-1,KCR,36-63,L,0.36363636363636365
100,0,CLE,1,KCR,37-63,W,0.37
101,0,CLE,-1,KCR,37-64,L,0.36633663366336633
102,0,ATL,1,KCR,38-64,W,0.37254901960784315
103,0,ATL,2,KCR,39-64,W,0.3786407766990291
104,1,CLE,-1,KCR,39-65,L,0.375
105,1,CLE,-2,KCR,39-66,L,0.37142857142857144
106,1,CLE,-3,KCR,39-67,L,0.36792452830188677
107,1,CLE,1,KCR,40-67,W,0.37383177570093457
108,1,TOR,-1,KCR,40-68,L,0.37037037037037035
109,1,TOR,-2,KCR,40-69,L,0.3669724770642202
110,1,TOR,-3,KCR,40-70,L,0.36363636363636365
111,0,MIN,-4,KCR,40-71,L,0.36036036036036034
112,0,MIN,-5,KCR,40-72,L,0.35714285714285715
113,0,MIN,-6,KCR,40-73,L,0.35398230088495575
114,0,BOS,-7,KCR,40-74,L,0.3508771929824561
115,0,BOS,1,KCR,41-74,W,0.3565217391304348
116,0,BOS,-1,KCR,41-75,L,0.35344827586206895
117,0,DET,-2,KCR,41-76,L,0.3504273504273504
118,0,DET,-3,KCR,41-77,L,0.3474576271186441
119,0,DET,1,KCR,42-77,W,0.35294117647058826
120,0,DET,2,KCR,43-77,W,0.35833333333333334
121,1,STL,-1,KCR,43-78,L,0.35537190082644626
122,1,STL,-2,KCR,43-79,L,0.3524590163934426
123,1,NYM,1,KCR,44-79,W,0.35772357723577236
124,1,NYM,-1,KCR,44-80,L,0.3548387096774194
125,1,NYM,-2,KCR,44-81,L,0.352
126,0,BAL,1,KCR,45-81,W,0.35714285714285715
127,0,BAL,-1,KCR,45-82,L,0.3543307086614173
128,0,BAL,-2,KCR,45-83,L,0.3515625
129,0,CLE,-3,KCR,45-84,L,0.3488372093023256
130,0,CLE,-4,KCR,45-85,L,0.34615384615384615
131,0,CLE,1,KCR,46-85,W,0.3511450381679389
132,1,OAK,-1,KCR,46-86,L,0.3484848484848485
133,1,OAK,-2,KCR,46-87,L,0.3458646616541353
134,1,OAK,1,KCR,47-87,W,0.35074626865671643
135,1,OAK,-1,KCR,47-88,L,0.34814814814814815
136,1,BAL,-2,KCR,47-89,L,0.34558823529411764
137,1,BAL,1,KCR,48-89,W,0.35036496350364965
138,1,BAL,2,KCR,49-89,W,0.35507246376811596
139,1,DET,3,KCR,50-89,W,0.3597122302158273
140,1,DET,4,KCR,51-89,W,0.36428571428571427
141,1,DET,-1,KCR,51-90,L,0.3617021276595745
142,0,MIA,1,KCR,52-90,W,0.36619718309859156
143,0,MIA,2,KCR,53-90,W,0.3706293706293706
144,0,MIA,-1,KCR,53-91,L,0.3680555555555556
145,0,CHW,-2,KCR,53-92,L,0.36551724137931035
146,0,CHW,1,KCR,54-92,W,0.3698630136986301
147,0,CHW,2,KCR,55-92,W,0.3741496598639456
148,1,HOU,-1,KCR,55-93,L,0.3716216216216216
149,1,HOU,-2,KCR,55-94,L,0.3691275167785235
150,1,HOU,-3,KCR,55-95,L,0.36666666666666664
151,0,OAK,1,KCR,56-95,W,0.3708609271523179
152,0,OAK,-1,KCR,56-96,L,0.3684210526315789
153,0,OAK,-2,KCR,56-97,L,0.3660130718954248
154,0,MIN,-3,KCR,56-98,L,0.36363636363636365
155,0,MIN,-4,KCR,56-99,L,0.36129032258064514
156,0,MIN,1,KCR,57-99,W,0.36538461538461536
